,text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term,ibm_watson_sentiment,ibm_watson_sentiment_label
1592,"@jurubebax @eugleidistone Indicar marcas é ""errado"", vale focar nas peças, mas tem algumas marcas que é preciso fal… https://t.co/TqwSvosdlN",2021-11-25 00:10:35,1463661355634933760,0,1,jurubebax,,Twitter for Android,pt,133,311254189,Nanny,nannycl_,"Bahia, Brasil",2011-06-05 04:15:25+00:00,sony,vaio,-0.397295,negative
1468,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/t5ssZlRFWO",2021-11-26 11:02:17,1464187751507628032,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
21,"RT @HaruJiggly: Qual tipo de gamer você é? Pra todos os tipos, a chance de aproveitar a Black Friday é agora! Imagina o que dá pra fazer co…",2021-11-28 11:09:20,1464914300263358464,23,0,,,Twitter for Android,pt,54,901860713005768704,Érika👁️🚪,strawberrypimpx,,2017-08-27 17:35:24+00:00,dell,alienware,0.870807,positive
1528,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/PgS4AFdnEZ",2021-11-26 10:21:56,1464177595868712960,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
1793,@cchaterr vaio plomo,2021-11-24 17:57:18,1463567415661498368,0,0,cchaterr,,Twitter Web App,pt,79,1460963881510182912,꒰♡꒱,revesitos,rvtan,2021-11-17 13:31:53+00:00,sony,vaio,0.0,neutral
1959,@PicaPau_UA Gigabyte e tem mais um pente de memória. Fiz duas compras por conta do cartão,2021-11-27 04:30:09,1464451452592693248,1,0,PicaPau_UA,,Twitter for iPhone,pt,1480,54620640,Rabbit Hole,_Rabbit_Holle_,,2009-07-07 17:40:14+00:00,gigabyte,Gigabyte,0.0,neutral
2010,@joaovictor_bs você disse gigabyte?,2021-11-26 01:53:41,1464049690119487488,0,0,joaovictor_bs,,Twitter for iPhone,pt,1544,888150733056618496,🙏⁷,bielrbb_,⁰³¹,2017-07-20 21:36:50+00:00,gigabyte,Gigabyte,0.0,neutral
1396,"Notebook Samsung Dual Core 4GB 500GB Tela Full HD 15.6” Windows 10 Book NP550XDA-KO1BR 
Por R$ 1844 à vista ou R$ 2… https://t.co/GUtgyIoC9Y",2021-11-26 03:16:44,1464070589543591936,0,0,,,Twitter Web App,pt,18161,3131409983,Descontos e Cupons,GrupoDescontos,Brasil,2015-04-02 20:35:06+00:00,samsung,samsung book,0.0,neutral
2358,"URGÊNCIA  !   VAI  ACABAR  RÁPIDO  !  

OPORTUNIDADE  DE  PAGAR  PREÇO  A  VISTA  NO  CARTÃO

RTX  3070  TI   AORUS… https://t.co/PMipCr7qvs",2021-11-24 18:27:17,1463574960417513472,1,18,,,Twitter Web App,pt,11890,1000058196394987521,GUIGA GAMES,Guigapromos,"Belo Horizonte, Brasil",2018-05-25 16:57:08+00:00,gigabyte,Gigabyte,0.377184,positive
274,VAI TOMAR BO CUUUUUUU FILHO DA PUTA,2021-11-27 22:02:46,1464716353026379776,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.964762,negative
1716,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte NVIDIA GeForce GTX 1650 D6 0C 4G, 4GB, GDDR6 - GV-N1656OC-4GD… https://t.co/xZRWX2r72s",2021-11-28 23:20:05,1465098200185024512,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.653234,positive
2090,"Veja as ofertas que selecionei para você!

Xiaomi 11 Lite 5G NE 6GB/128GB
https://t.co/odElTl9JhM

VAIO® FE15 Core™… https://t.co/C7ChhNDVu5",2021-11-23 19:19:39,1463225753672339456,0,0,,,Twitter Web App,pt,743,1382718175129788420,WWWSIX,Edivald88841180,,2021-04-15 15:32:12+00:00,sony,vaio,0.674393,positive
1025,"📢 OFERTA - Americanas #RedFriday 

💻 Notebook Lenovo ideapad Gaming 3i i5-10300H 8GB 256SSD GTX 1650 4GB 15.6 FHD W… https://t.co/3l4F43etdo",2021-11-26 16:48:28,1464274870313889792,1,75,,,Twitter Web App,pt,34745,1407836666283364353,xet das promoções na #CyberMonday,xetdoecommerce,,2021-06-23 23:03:19+00:00,lenovo,ideapad,0.602166,positive
2084,"quinta-feira, 25 de novembro de 2021

Fab: Gigabyte 

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondidas: 0/134 Sucesso: -… https://t.co/pucVurclmO",2021-11-25 19:54:32,1463959305938419712,0,0,telabipolar,,Hardware Bipolar v1,pt,2286,1285230582939648000,TELA Bipolar // 🤖Monitoro preços de Monitores,telabipolar,,2020-07-20 15:10:42+00:00,gigabyte,Gigabyte,0.0,neutral
1848,@cchaterr vaio verde,2021-11-24 17:56:24,1463567191555690496,0,0,cchaterr,,Twitter Web App,pt,79,1460963881510182912,꒰♡꒱,revesitos,rvtan,2021-11-17 13:31:53+00:00,sony,vaio,0.0,neutral
1295,"O tablet Galaxy Tab S8, o laptop Galaxy Book 2 Pro e o relógio Galaxy Watch 5 são alguns dos destaques

https://t.co/ed4STV49mJ",2021-11-24 02:00:08,1463326539391672320,1,18,,,Hootsuite Inc.,pt,723342,271064798,TecMundo,Tec_Mundo,,2011-03-23 19:54:52+00:00,samsung,samsung book,0.555104,positive
1912,@xspidervantae amg eu acho q é um vaio i3 mas assim ja q é um modelo mais veio da umas travadas bem loucas com o ts,2021-11-26 21:34:54,1464346951915298816,0,1,xspidervantae,,Twitter for Android,pt,305,1377431729917558786,97,EM0KTH1,megtan,2021-04-01 01:24:58+00:00,sony,vaio,0.301639,positive
2572,@Gii_Gigabyte Ler 5 vezes a questão pra tentar conseguir viajar e tirar uma resposta,2021-11-22 18:17:28,1462847713729560576,0,0,Gii_Gigabyte,,Twitter for Android,pt,317,837084864356679680,O eterno romântico,vulgo_joaov,"Realengo, Rio de Janeiro",2017-03-01 23:39:18+00:00,gigabyte,Gigabyte,0.0,neutral
506,"@anyaelin https://t.co/K5Y43N6wux
Esse lenovo aqui baratissimo na sub, com o cupom NIVEL10 ele ta excelente pra est… https://t.co/s9udo2uSYy",2021-11-25 23:30:14,1464013591242280960,0,1,anyaelin,,Twitter Web App,pt,260,3177162092,leo: o menino que indicava notebook,OTechnoLeo,"Aracati, Brasil",2015-04-26 23:26:03+00:00,lenovo,ideapad,0.845009,positive
728,"#promoção #oferta  Placa Mãe Asus ROG Strix B550F Gaming - R$ 1.580,91  #informatica #BlackFriday #BlackFriday2021 https://t.co/PuGmu7VAdB",2021-11-23 02:00:03,1462964127639478272,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,asus,rog strix,0.0,neutral
2335,"Atualizou o Produto: Placa de Vídeo Gigabyte Radeon RX 6600 EAGLE, 8GB GDDR6, Preto - GV-R66EAGLE-8GD 
 Preço:3999.… https://t.co/O4MAsUVNbq",2021-11-26 03:04:07,1464067415520731136,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.697894,positive
1233,"Cara, eu não acredito que ainda tem essa placa mãe a esse preço… tá muito top! 

https://t.co/lpTNbiQmiC",2021-11-24 19:58:20,1463597873803800576,1,18,,,Twitter for iPhone,pt,7269,2995952175,PC Facts,PCFactsbr,"Belém, Brasil",2015-01-24 15:10:49+00:00,msi,msi placa,0.656186,positive
1016,"pensando mt aqui... prós razer: lindo tem luzinha achei mais bonito sei que eh bom 

prós logitech: sem fio, pra no… https://t.co/owWOrmw9X7",2021-11-27 14:13:37,1464598288867409920,0,2,,,Twitter for Android,pt,2044,870383407649435650,gio,hutawgf,AR56 ✦ EU,2017-06-01 20:55:50+00:00,razer,notebook razer,0.915662,positive
1471,"Atualizou o Produto: Placa de Vídeo Asus ROG Strix NVIDIA GeForce RTX 3080 V2, 10GB, 19Gbps, GDDR6X, LHR, Ray Traci… https://t.co/lKn4MkvtHO",2021-11-25 14:29:38,1463877543673663488,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.524021,positive
1308,"ATENÇÃO  !   TINHA  ACABADO  NA  MAGALU  E  VOLTOU

PREÇÃO  NO  CARTÃO 

B550  MSI  BAZOOKA

R$   749  NO  CARTÃO… https://t.co/ZuK9CSBjS8",2021-11-24 02:41:19,1463336901574893568,0,9,,,Twitter Web App,pt,11890,1000058196394987521,GUIGA GAMES,Guigapromos,"Belo Horizonte, Brasil",2018-05-25 16:57:08+00:00,msi,msi placa,0.291797,positive
1297,@isabelasalimm eu só compraria notebook com ssd. meu sonho de consumo atual q ja é antigo ja é um samsung book S 51… https://t.co/p5YsoyMvcQ,2021-11-23 22:07:23,1463267962094243840,0,1,isabelasalimm,,Twitter for Android,pt,487,80489215,T,eusouthiago,Floripa,2009-10-07 04:11:51+00:00,samsung,samsung book,0.533231,positive
399,@Rush_141 @Capetlevrai Acer predator bg 👌🏻👌🏻,2021-11-25 11:19:56,1463829805103730688,0,0,Rush_141,,Twitter for iPhone,pt,42,763696931050778624,DeluuziA,DeluuziA_WZ,,2016-08-11 11:21:51+00:00,acer,acer predator,0.402851,positive
997,@duendeperdida me da um Macbook Pro 15 Touch Bar 1tb de presente de natal? obrigado &lt;3,2021-11-23 02:12:02,1462967146254938112,0,1,duendeperdida,,Twitter Web App,pt,1063,157124002,fvianna,fesvianna,Brasil,2010-06-18 22:59:19+00:00,apple,macbook pro,0.846444,positive
1142,@LeppyOli Os caras pulando nele e nada,2021-11-22 18:46:41,1462855067468509184,0,0,LeppyOli,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.758411,negative
2027,@sychopet_ a emz dela vaio pra ficaaaaa,2021-11-24 02:11:34,1463329415018987520,0,0,sychopet_,,Twitter Web App,pt,722,1320850536455876613,sᴡᴇᴇᴛɪᴇ,magicpurpleleaf,não te interessa,2020-10-26 22:11:34+00:00,sony,vaio,-0.298719,negative
515,"@Luly1Lk Veja bem, hoje em dia os dois são mano a mano. Eu sempre gostei mais de AMD. Esse tem menos RAM mas em se… https://t.co/g4J195w9zK",2021-11-27 20:35:29,1464694390014754816,0,1,Luly1Lk,,Twitter for Android,pt,17,1395449230173560839,Schönberg–Chandrasekhar,SchnbergChandr1,,2021-05-20 18:40:13+00:00,msi,notebook msi,0.685949,positive
2061,"@thaywosniak Então.. dentro das especificações que quero, seria esse: https://t.co/wPuthpYz6K 
Mas esse preço é irreal :-(",2021-11-23 21:38:50,1463260780003004416,0,0,thaywosniak,,TweetDeck,pt,636,38663397,Daniel Lenharo,Daniel_Lenharo,Curitiba - PR,2009-05-08 13:17:28+00:00,sony,vaio,-0.87066,negative
400,Que o sniper ao virar da esquina nunca te apanhe desprevenido. Vê e sente cada momento à medida que acontece com o… https://t.co/aUUw4vrQA8,2021-11-25 10:30:01,1463817242815213568,0,1,,,Sprinklr,pt,553,814119699365634048,Acer Portugal,PT_Acer,Portugal,2016-12-28 14:43:56+00:00,acer,acer predator,-0.424547,negative
1742,"Não é so por que vaio um raio do lado da minha casa q vc tem q cair energia, isso é homofobia",2021-11-23 00:04:44,1462935108139237376,0,1,,,Twitter for Android,pt,11,1398154388699549696,Guiiiii,737Gui,,2021-05-28 05:49:36+00:00,sony,vaio,-0.91802,negative
208,"Asus NVIDIA GeForce RTX 3090, 24GB, GDDR6X - ROG-STRIX-RTX3090-O24G-GAMING

😃 REDUZIU e CUSTA: R$ 22.299,90 (-5.11%… https://t.co/u33drlICuC",2021-11-29 17:48:53,1465377237088223232,0,0,,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,asus,rog strix,0.286955,positive
1757,"Se o scarpa decidir hoje, nunca mais vaio",2021-11-27 15:00:12,1464610012962111488,0,1,,,Twitter for Android,pt,501,1246967138931412994,M8🦁,vz_Maxwell,"Rio de Janeiro, Brasil",2020-04-06 01:05:30+00:00,sony,vaio,-0.510849,negative
1173,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte NVIDIA GeForce RTX 2060 D6 6G, GDDR6 - GV-N2060D6-6GD 
 Preço:… https://t.co/bcs75i5WAm",2021-11-29 19:17:07,1465399443683954688,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.730688,positive
1426,RT @panglachek: ai eu tenho borderline    po bacana tem foto dele? eu tenho um chow chow,2021-11-28 05:08:09,1464823406948503552,3755,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,0.663138,positive
1043,@Thinkpad_dede Então pelo menos tu não é um psicopata,2021-11-26 02:03:44,1464052219813277696,0,0,Thinkpad_dede,,Twitter for iPhone,pt,672,924204412704362496,Minarini - 26/11 RPAvol2,minarini_v,"Mauá, Brasil",2017-10-28 09:21:17+00:00,lenovo,thinkpad,-0.959092,negative
2508,"Gigabyte GeForce RTX 3070 Ti AORUS MASTER, 8 GB GDDR6X, LHR - GV-N307TAORUS M-8GD
R$ 7.999,90 ⭐⭐⭐
Menor preço em 90… https://t.co/PmSfaUlnJP",2021-11-23 23:46:53,1463293002768691200,0,1,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.852324,positive
539,Desgraçado esse português burro,2021-11-27 21:35:42,1464709541631823872,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.990331,negative
877,RT @faveladoinvest: E a luta continua https://t.co/OqVHeMv6f8,2021-11-27 09:20:08,1464524432802779136,5365,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.681006,positive
982,"Tá bom, não vou reclamar tá jogando bem, foi uma falha mas o jogo tá bom https://t.co/8Ez7ceNnlo",2021-11-24 01:08:33,1463313555013386240,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.714986,positive
154,Notebook Gamer Acer Predator Helios 300 PH315-52-7210 9ª Intel Core i7 16GB (Geforce RTX 2060 com 6GB ) 2TB + 256GB… https://t.co/N6Ktlyx46c,2021-11-26 14:28:42,1464239695110488064,0,0,,,MT Desconto,pt,130,395163705,MTDesconto,mtdesconto,Brasil,2011-10-21 07:16:40+00:00,acer,acer predator,0.0,neutral
970,"Atualizou o Produto: Placa de Vídeo ASUS AMD Radeon RX 6700 XT, 16 Gbps, 12GB GDDR6 - ROG-STRIX-RX6700XT-O12G-GAMIN… https://t.co/dBFhAky4rf",2021-11-26 03:28:16,1464073491179876352,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2301,"Notebook Gamer Gigabyte G5 Intel Core i5-10500H, 16GB, SSD 512GB, 15,6 FHD 240Hz, Nvidi...

😃 REDUZIU e CUSTA: R$ 7… https://t.co/Mceku8Y7iA",2021-11-25 15:10:33,1463887842069860352,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,gigabyte,Gigabyte,0.354902,positive
1102,"PRECINHO! Ótima configuração!
Notebook Lenovo Ultrafino IdeaPad 3i i5 8GB 256 gb ssd Linux 15.6 82BSS00200
Por R$ 2… https://t.co/CfjXObdjmE",2021-11-26 14:49:14,1464244861775888384,0,0,,,Twitter Web App,pt,18161,3131409983,Descontos e Cupons,GrupoDescontos,Brasil,2015-04-02 20:35:06+00:00,lenovo,ideapad,0.929394,positive
1699,"Meu Dell é perfeito, não gaste dinheiro comprando VAIO https://t.co/VjF0BWhJ2O",2021-11-24 23:15:24,1463647469368188928,0,0,,,Twitter for iPhone,pt,153,858097893684760576,Laririka 🍜✨,Lari_vitoriia,"São Paulo, Brasil",2017-04-28 23:17:35+00:00,sony,vaio,0.827665,positive
2298,"@Gii_Gigabyte @MantaAlves porra, a gnt é mt perfeito po, gosto ótimo",2021-11-25 15:21:50,1463890680992960512,0,0,Gii_Gigabyte,,Twitter for Android,pt,375,897581972272361474,ωɛslɛƴ,wesleymchd,021 - ZO,2017-08-15 22:13:13+00:00,gigabyte,Gigabyte,0.995535,positive
1121,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/dT54DAbAVj",2021-11-26 13:40:07,1464227468819243008,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
1214,"OFERTA DO DIA!
Notebook Samsung Galaxy Book S
- Intel Core i5 
- Memória RAM 8GB
- SSD 256GB
- Tamanho da tela 13,3… https://t.co/STuTcvYp98",2021-11-24 09:36:58,1463441502944862208,0,0,,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,samsung,samsung book,0.690198,positive
1035,"@viniccius13 alienware
alien w are
alien we are
we are alien
Seria viniccius 13 um conglomerado de 13 alienigenas o… https://t.co/u6J1qHJ4IZ",2021-11-23 18:54:41,1463219469623377920,0,7,viniccius13,,Twitter Web App,pt,211,782683455821713408,Pedrin | Bobogus,Pedro_Bobogus,Brasil,2016-10-02 20:47:32+00:00,dell,alienware,0.0,neutral
40,@EidiSato Fala isso pq nunca usou o Rexona Clinical,2021-11-29 13:39:26,1465314463054241792,0,0,EidiSato,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.0,neutral
680,"Voltou a ficar R$ 750 no Magalu via Kabum

MSI MAG B550M BAZOOKA, AMD AM4, Micro-ATX, DDR4
R$ 749,90 ⭐⭐⭐⭐⭐
Menor pr… https://t.co/vg0n1OrTZ3",2021-11-29 16:27:50,1465356841983037440,2,8,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,msi,msi placa,0.772944,positive
1517,@ajudantbk Poxa que triste! Tenho um vaio com 12 anos de idade e funcionamento e já tava querendo outro…,2021-11-26 11:37:09,1464196523504418816,0,2,ajudantbk,,Twitter for iPhone,pt,206,53071946,rbk com k,bekacontente,Olinda Pernambuco,2009-07-02 14:08:49+00:00,sony,vaio,-0.918285,negative
1738,@zpc_Kei1700X VAIO?,2021-11-23 09:25:26,1463076214390755328,0,0,zpc_Kei1700X,,Twitter for Android,pt,832,410781104,amino_2525,amino_2525,Kagawa Japan,2011-11-12 15:18:50+00:00,sony,vaio,0.0,neutral
1968,"@Gii_Gigabyte Rivalidade que chama, linda! 🤝",2021-11-28 15:01:32,1464972732760834048,0,0,Gii_Gigabyte,,Twitter for iPhone,pt,6497,99820118,Jéssica Duarte,Jejeduaarte,"Jacarepaguá, Rio de Janeiro",2009-12-28 00:49:03+00:00,gigabyte,Gigabyte,0.974651,positive
2374,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte Aorus NVIDIA GeForce RTX 3060 Elite Rev 1.0, RGB, 12G, GDDR6,… https://t.co/b0pgJaLseV",2021-11-25 08:29:04,1463786804633649152,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.0,neutral
1116,"@senhoracovinhas O @Buscape tem histórico de preços, deve facilitar pra evidenciar esses absurdos https://t.co/UVbseVflfu",2021-11-26 14:43:05,1464243313930874880,0,1,senhoracovinhas,,Twitter for iPhone,pt,432,34100158,Sonolencio,sonolencio,"Toronto, Ontario",2009-04-22 00:00:52+00:00,samsung,samsung book,-0.622165,negative
1188,"Notebook Samsung Galaxy Book Pro 360 Intel Core I7, Windows 10 Home, 16gb, 13.3'' Full Hd - Azul

Por: R$ 7.730,33… https://t.co/a60b11dkeQ",2021-11-26 14:15:44,1464236432462123008,0,0,,,Twitter Web App,pt,534,1226638317879545857,SacaSo - Ajudando vc a escolher seu notebook bom,Saca_ai,,2020-02-09 22:45:50+00:00,samsung,samsung book,0.0,neutral
2181,"sexta-feira, 26 de novembro de 2021

Fab: Gigabyte  | 🥷 Prime Desconto

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondidas… https://t.co/7pSRuZ30wB",2021-11-26 20:53:09,1464336446509228032,0,0,gpubipolar,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,-0.518474,negative
435,@Nriq4rd @nathfinancas @luandfuk @anonimoludovico @eddyderisio @eugleidistone kkkkkk eu já trabalhei pra dell. meu… https://t.co/w3Jdgx7HbM,2021-11-24 23:15:37,1463647522501578752,0,38,Nriq4rd,,Twitter for iPhone,pt,1046,196839828,victor,itsvictoryall,"Bahia, Brazil",2010-09-30 01:10:10+00:00,apple,macbook pro,0.742196,positive
648,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/NpKgDuhftf",2021-11-23 11:50:08,1463112626574184448,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
1989,deei match c uma menina tão linda e ela vaio falar cmg tô tremendo kkkkkkk,2021-11-21 18:49:20,1462493349223481344,0,0,,,Twitter for Android,pt,182,1188298519452573696,kakau,jiminx,winter | only pjms,2019-10-27 03:37:05+00:00,sony,vaio,0.659209,positive
978,UNBOXING E RESENHA NOTEBOOK SAMSUNG BOOK X40 | Ainda vale a pena? https://t.co/1pc2kKClxW via @YouTube,2021-11-24 23:19:00,1463648372871606272,0,0,,,Twitter Web App,pt,171,45759693,Érica Cruz,ericachruz,"Rio de Janeiro, Brasil",2009-06-09 04:04:06+00:00,samsung,samsung book,0.916226,positive
1484,"@RonaldoGogoni @Wardz_de_souzA Fabricantes e desenvolvedores de software né, a Samsung lançou o Book GO que é com c… https://t.co/bwoQJqFdpY",2021-11-22 15:04:08,1462799061833195520,0,2,RonaldoGogoni,,Twitter Web App,pt,226,17622457,Geraldo Sant'ana Jr.,junior_psantana,"Tatuapé, Brasil",2008-11-25 16:01:05+00:00,samsung,samsung book,0.677891,positive
1264,"@ivonepita E também uma opção de i5.

Notebook Samsung Book
- Intel Core i5 1135G7
- 8GB RAM
- 256GB SSD
- Windows… https://t.co/Lau2JlZZtl",2021-11-26 13:01:50,1464217836906291200,0,0,ajudantbk,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,samsung,samsung book,0.0,neutral
1402,"É que meu amor nunca morreu
Pitbull alvinegro assim sou eu UH-UH
Cavadinha no ano de 2010 que deixou todo mundo Loc… https://t.co/NBf9Nv6XsG",2021-11-26 15:34:30,1464256256898650112,2,12,,,Twitter for Android,pt,2153,1158444820958011392,William Magalhães 70/64🤞🏻 ★ ≛≣,magalhaes_bfr,Estádio Nilton Santos ,2019-08-05 18:29:02+00:00,sony,vaio,-0.632587,negative
1042,Estou morrendo de vontade de comer lamen puta merda https://t.co/cOuOG5xjbk,2021-11-26 14:41:36,1464242944609767424,0,3,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.94212,negative
82,"#topOferta  [Ame por 2.632,49] Notebook - R$ 2.924,99  #Samsung #notebook #informatica #BlackFriday #BlackFriday2021 https://t.co/ic0fHvqt3a",2021-11-29 20:31:02,1465418043471847424,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,samsung,samsung book,0.779871,positive
